type,id,attributes.adjustment_interval_count,attributes.adjustment_is_excluded_from_discounts,attributes.adjustment_renewal_rate,attributes.adjustment_renewal_rate_incl_tax,attributes.billing_cycles.0.id,attributes.billing_cycles.0.end_datetime,attributes.billing_cycles.0.start_datetime,attributes.billing_type,attributes.calculated_end_datetime,attributes.calculated_start_datetime,attributes.cancellation_datetime,attributes.cancellation_reason,attributes.commitment_length,attributes.end_date,attributes.freeze_datetime,attributes.freeze_reactivation_datetime,attributes.guest_usage_interval_limit,attributes.is_intro_offer,attributes.last_interval_remaining_guest_usage_count,attributes.last_interval_remaining_usage_count,attributes.membership_name,attributes.next_charge_date,attributes.next_charge_date_display,attributes.interval_start_date_display,attributes.payment_interval,attributes.payment_interval_end_date,attributes.payment_interval_length,attributes.payment_interval_start_date,attributes.purchase_date,attributes.remaining_renewal_count,attributes.renewal_count,attributes.renewal_currency,attributes.renewal_limit,attributes.renewal_rate,attributes.renewal_rate_incl_tax,attributes.scheduled_end_datetime,attributes.scheduled_start_datetime,attributes.should_display_price_include_tax,attributes.start_date,attributes.status,attributes.usage_interval_limit,relationships.current_membership_transaction.data.type,relationships.current_membership_transaction.data.id,relationships.membership.data.type,relationships.membership.data.id,relationships.membership_freeze.data,relationships.events.data.0.type,relationships.events.data.0.id,relationships.membership_product.data.type,relationships.membership_product.data.id,relationships.purchase_location.data.type,relationships.purchase_location.data.id,relationships.user.data.type,relationships.user.data.id
membership_instances,4833,,,,,80349,"2024-07-29 06:59:59+00:00","2024-07-23 00:15:01+00:00",bill_on_purchase,2024-07-29T06:59:59Z,2024-07-22T07:00:00Z,,,,2024-07-29T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 1 Week Trial for $10",,2024-07-29,2024-07-22,WK,2024-07-29T06:59:59Z,1,2024-07-23T00:15:00Z,2024-07-18T16:59:46.997004Z,0,1,USD,1,10.00,10.00,,,,2024-07-22T07:00:00Z,active,,membership_transactions,80349,memberships,2951,,membership_instance_events,10046,child_product_memberships,15668,locations,48784,users,41269
membership_instances,4832,,,,,80342,"2024-08-31 06:59:59+00:00","2024-07-31 07:00:01+00:00",bill_on_start,,2024-07-31T07:00:00Z,,,0,,,,0,,,,"Orange | Pre-Opening VIP Unlimited Membership",2024-07-31T07:00:00Z,2024-08-31,2024-07-31,MO,2024-08-31T06:59:59Z,1,2024-07-31T07:00:00Z,2024-07-18T16:30:06.072671Z,,1,USD,,140.00,140.00,,2024-07-31T07:00:00Z,,2024-07-31T07:00:00Z,pending_start_date,,membership_transactions,80342,memberships,2984,,membership_instance_events,10045,child_product_memberships,15805,locations,48784,users,40550
membership_instances,4831,,,,,82677,"2024-08-02 06:59:59+00:00","2024-07-26 07:00:00+00:00",80294,"2024-07-26 06:59:59+00:00","2024-07-18 12:18:56.729715+00:00",bill_on_purchase,,2024-07-18T07:00:00Z,,,0,,,,0,,,1,"Torrance | Starter Package - 6 Month Contract",2024-08-02T06:59:59Z,2024-08-02,2024-07-26,WK,2024-08-02T06:59:59Z,1,2024-07-26T06:59:59Z,2024-07-18T12:18:55.729715Z,,2,USD,,25.00,25.00,,,,2024-07-18T07:00:00Z,active,1,membership_transactions,82677,memberships,2919,,membership_instance_events,11089,membership_instance_events,10021,child_product_memberships,15631,locations,48717,users,35169
membership_instances,4830,,,,,80188,"2024-08-17 06:59:59+00:00","2024-07-18 05:52:25.343231+00:00",bill_on_purchase,,2024-07-17T07:00:00Z,,,0,,,,0,,,9,"Orange | Summer Membership Promo | Gold Package (12 Visits Per Month)",2024-08-17T06:59:59Z,2024-08-17,2024-07-17,MO,2024-08-17T06:59:59Z,1,2024-07-18T05:52:24.343231Z,2024-07-18T05:52:24.343231Z,,1,USD,,139.00,139.00,,,,2024-07-17T07:00:00Z,active,12,membership_transactions,80188,memberships,2985,,membership_instance_events,9935,child_product_memberships,15817,locations,48784,users,41053
membership_instances,4829,,,,,82267,"2024-08-01 06:59:59+00:00","2024-07-25 07:00:00+00:00",80082,"2024-07-25 06:59:59+00:00","2024-07-17 20:53:58.390639+00:00",bill_on_purchase,,2024-07-17T07:00:00Z,,,0,,,,0,,,0,"Torrance | Club Package - 6 Month Contract (Early Signup Special)",2024-08-01T06:59:59Z,2024-08-01,2024-07-25,WK,2024-08-01T06:59:59Z,1,2024-07-25T06:59:59Z,2024-07-17T20:53:57.390639Z,,2,USD,,32.00,32.00,,,,2024-07-17T07:00:00Z,active,2,membership_transactions,82267,memberships,2919,,membership_instance_events,10888,membership_instance_events,9929,child_product_memberships,15781,locations,48717,users,41122
membership_instances,4828,,,,,82264,"2024-08-01 06:59:59+00:00","2024-07-25 07:00:00+00:00",80039,"2024-07-25 06:59:59+00:00","2024-07-17 15:10:55.317924+00:00",bill_on_purchase,,2024-07-17T07:00:00Z,,,0,,,,0,,,0,"Lakewood/Orange | Starter Package - 1x a Week - 6 Month Contract (Grand Opening)",2024-08-01T06:59:59Z,2024-08-01,2024-07-25,WK,2024-08-01T06:59:59Z,1,2024-07-25T06:59:59Z,2024-07-17T15:10:54.317924Z,,2,USD,,20.00,20.00,,,,2024-07-17T07:00:00Z,active,1,membership_transactions,82264,memberships,2985,,membership_instance_events,10886,membership_instance_events,9924,child_product_memberships,15717,locations,48784,users,41125
membership_instances,4827,,,,,80037,"2024-08-08 06:59:59+00:00","2024-07-25 16:15:01+00:00",bill_on_purchase,2024-08-08T06:59:59Z,2024-07-25T07:00:00Z,,,,2024-08-08T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-08-08,2024-07-25,WK,2024-08-08T06:59:59Z,2,2024-07-25T16:15:00Z,2024-07-17T14:04:52.845864Z,0,1,USD,1,20.00,20.00,,,,2024-07-25T07:00:00Z,active,,membership_transactions,80037,memberships,2951,,membership_instance_events,9923,child_product_memberships,15556,locations,48750,users,41265
membership_instances,4826,,,,,82356,"2024-07-31 06:59:59+00:00","2024-07-24 07:00:00+00:00",79862,"2024-07-24 06:59:59+00:00","2024-07-17 07:00:01+00:00",bill_on_start,,2024-07-17T07:00:00Z,,,0,,,,0,,,2,"Lakewood/Orange | Club Package - 2x a Week - 6 Month Contract (Grand Opening)",2024-07-31T06:59:59Z,2024-07-31,2024-07-24,WK,2024-07-31T06:59:59Z,1,2024-07-24T06:59:59Z,2024-07-17T02:23:32.633264Z,,2,USD,,30.00,30.00,,2024-07-17T07:00:00Z,,2024-07-17T07:00:00Z,active,2,membership_transactions,82356,memberships,2985,,membership_instance_events,10962,membership_instance_events,10823,membership_instance_events,10768,membership_instance_events,9814,child_product_memberships,15719,locations,48784,users,41163
membership_instances,4825,,,,,79834,,,bill_on_purchase,,,,,,,,,0,,,,"Torrance/Lakewood/Orange | July 4, 2024 - 1 Week Trial for $4",,,,WK,,1,,2024-07-17T00:01:10.407465Z,0,1,USD,1,4.00,4.00,,,,,pending_customer_activation,,membership_transactions,79834,memberships,2951,,membership_instance_events,9810,child_product_memberships,15809,locations,48784,users,41264
membership_instances,4824,,,,,79810,"2024-08-22 06:59:59+00:00","2024-07-22 07:00:01+00:00",bill_on_start,,2024-07-22T07:00:00Z,,,0,,,,0,,,,"Orange | Pre-Opening VIP Unlimited Membership",2024-08-22T06:59:59Z,2024-08-22,2024-07-22,MO,2024-08-22T06:59:59Z,1,2024-07-22T07:00:00Z,2024-07-16T23:02:25.002215Z,,1,USD,,140.00,140.00,,2024-07-22T07:00:00Z,,2024-07-22T07:00:00Z,active,,membership_transactions,79810,memberships,2984,,membership_instance_events,9807,child_product_memberships,15805,locations,48784,users,41256
membership_instances,4823,,,,,79807,"2024-08-22 06:59:59+00:00","2024-07-22 07:00:01+00:00",bill_on_start,,2024-07-22T07:00:00Z,,,0,,,,0,,,,"Orange | Pre-Opening VIP Unlimited Membership",2024-08-22T06:59:59Z,2024-08-22,2024-07-22,MO,2024-08-22T06:59:59Z,1,2024-07-22T07:00:00Z,2024-07-16T22:58:24.776555Z,,1,USD,,140.00,140.00,,2024-07-22T07:00:00Z,,2024-07-22T07:00:00Z,active,,membership_transactions,79807,memberships,2984,,membership_instance_events,9806,child_product_memberships,15805,locations,48784,users,41261
membership_instances,4822,,,,,79806,"2024-08-04 06:59:59+00:00","2024-07-21 16:00:01+00:00",bill_on_purchase,2024-08-04T06:59:59Z,2024-07-21T07:00:00Z,,,,2024-08-04T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-08-04,2024-07-21,WK,2024-08-04T06:59:59Z,2,2024-07-21T16:00:00Z,2024-07-16T22:51:19.190114Z,0,1,USD,1,20.00,20.00,,,,2024-07-21T07:00:00Z,active,,membership_transactions,79806,memberships,2951,,membership_instance_events,9805,child_product_memberships,15556,locations,48750,users,41259
membership_instances,4821,,,,,79804,"2024-07-23 06:59:59+00:00","2024-07-17 01:15:01+00:00",bill_on_purchase,2024-07-23T06:59:59Z,2024-07-16T07:00:00Z,,,,2024-07-23T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 1 Week Trial for $10",,2024-07-23,2024-07-16,WK,2024-07-23T06:59:59Z,1,2024-07-17T01:15:00Z,2024-07-16T22:42:55.511676Z,0,1,USD,1,10.00,10.00,,,,2024-07-16T07:00:00Z,done,,,memberships,2951,,membership_instance_events,9804,child_product_memberships,15668,locations,48784,users,41255
membership_instances,4820,,,,,79798,"2024-08-03 06:59:59+00:00","2024-07-20 16:00:01+00:00",bill_on_purchase,2024-08-03T06:59:59Z,2024-07-20T07:00:00Z,,,,2024-08-03T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-08-03,2024-07-20,WK,2024-08-03T06:59:59Z,2,2024-07-20T16:00:00Z,2024-07-16T22:33:26.117878Z,0,1,USD,1,20.00,20.00,,,,2024-07-20T07:00:00Z,active,,membership_transactions,79798,memberships,2951,,membership_instance_events,9803,child_product_memberships,15556,locations,48750,users,41260
membership_instances,4819,,,,,79783,"2024-07-30 06:59:59+00:00","2024-07-17 01:15:01+00:00",bill_on_purchase,2024-07-30T06:59:59Z,2024-07-16T07:00:00Z,,,,2024-07-30T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-07-30,2024-07-16,WK,2024-07-30T06:59:59Z,2,2024-07-17T01:15:00Z,2024-07-16T22:00:35.896444Z,0,1,USD,1,20.00,20.00,,,,2024-07-16T07:00:00Z,active,,membership_transactions,79783,memberships,2951,,membership_instance_events,9802,child_product_memberships,15556,locations,48750,users,41258
membership_instances,4818,,,,,83145,"2024-08-04 06:59:59+00:00","2024-07-28 07:00:00+00:00",79782,"2024-07-28 06:59:59+00:00","2024-07-21 07:00:01+00:00",bill_on_start,,2024-07-21T07:00:00Z,,,0,,,,0,,,,"Lakewood/Orange | VIP Unlimited - 6 Month Contract (Grand Opening)",2024-08-04T06:59:59Z,2024-08-04,2024-07-28,WK,2024-08-04T06:59:59Z,1,2024-07-28T06:59:59Z,2024-07-16T21:55:51.006269Z,,2,USD,,35.00,35.00,,2024-07-21T07:00:00Z,,2024-07-21T07:00:00Z,active,,membership_transactions,83145,memberships,2984,,membership_instance_events,11320,membership_instance_events,9801,membership_instance_events,9800,child_product_memberships,15725,locations,48750,users,41154
membership_instances,4817,,,,,79780,"2024-08-03 06:59:59+00:00","2024-07-20 16:00:01+00:00",bill_on_purchase,2024-08-03T06:59:59Z,2024-07-20T07:00:00Z,,,,2024-08-03T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-08-03,2024-07-20,WK,2024-08-03T06:59:59Z,2,2024-07-20T16:00:00Z,2024-07-16T21:48:26.018094Z,0,1,USD,1,20.00,20.00,,,,2024-07-20T07:00:00Z,active,,membership_transactions,79780,memberships,2951,,membership_instance_events,9799,child_product_memberships,15556,locations,48750,users,41253
membership_instances,4816,1,1,89.50,89.50,79773,"2024-08-25 06:59:59+00:00","2024-07-25 07:00:01+00:00",bill_on_start,,2024-07-25T07:00:00Z,,,0,,,,0,,,12,"Lakewood | Summer Membership Promo | Gold Package (12 Visits Per Month)",2024-08-25T06:59:59Z,2024-08-25,2024-07-25,MO,2024-08-25T06:59:59Z,1,2024-07-25T07:00:00Z,2024-07-16T20:34:36.335168Z,,1,USD,,179.00,179.00,,2024-07-25T07:00:00Z,,2024-07-25T07:00:00Z,active,12,membership_transactions,79773,memberships,2985,,membership_instance_events,9798,membership_instance_events,9797,membership_instance_events,9796,child_product_memberships,15815,locations,48750,users,41196
membership_instances,4815,,,,,79762,,,bill_on_purchase,,,,,,,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,,,WK,,2,,2024-07-16T19:35:01.143234Z,0,1,USD,1,20.00,20.00,,,,,pending_customer_activation,,membership_transactions,79762,memberships,2951,,membership_instance_events,9795,child_product_memberships,15556,locations,48750,users,41252
membership_instances,4814,,,,,81995,"2024-07-31 06:59:59+00:00","2024-07-24 07:00:00+00:00",79721,"2024-07-24 06:59:59+00:00","2024-07-16 12:49:03.531917+00:00",bill_on_purchase,,2024-07-16T07:00:00Z,,,0,,,,0,,,1,"Torrance | Starter Package - 6 Month Contract",2024-07-31T06:59:59Z,2024-07-31,2024-07-24,WK,2024-07-31T06:59:59Z,1,2024-07-24T06:59:59Z,2024-07-16T12:49:02.531917Z,,2,USD,,25.00,25.00,,,,2024-07-16T07:00:00Z,active,1,membership_transactions,81995,memberships,2919,,membership_instance_events,10769,membership_instance_events,9791,child_product_memberships,15631,locations,48717,users,35169
membership_instances,4813,,,,,79597,"2024-07-24 06:59:59+00:00","2024-07-18 00:15:01+00:00",bill_on_purchase,2024-07-24T06:59:59Z,2024-07-17T07:00:00Z,,,,2024-07-24T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 1 Week Trial for $10",,2024-07-24,2024-07-17,WK,2024-07-24T06:59:59Z,1,2024-07-18T00:15:00Z,2024-07-16T07:02:17.063354Z,0,1,USD,1,10.00,10.00,,,,2024-07-17T07:00:00Z,done,,,memberships,2951,,membership_instance_events,9678,child_product_memberships,15668,locations,48784,users,41249
membership_instances,4812,,,,,81650,"2024-07-30 06:59:59+00:00","2024-07-23 07:00:00+00:00",79541,"2024-07-23 06:59:59+00:00","2024-07-16 07:00:01+00:00",bill_on_start,,2024-07-16T07:00:00Z,,,0,,,,0,,,,"Torrance | VIP Package - 6 Month Contract (Early Signup Special)",2024-07-30T06:59:59Z,2024-07-30,2024-07-23,WK,2024-07-30T06:59:59Z,1,2024-07-23T06:59:59Z,2024-07-16T02:44:52.258214Z,,2,USD,,50.00,50.00,,2024-07-16T07:00:00Z,,2024-07-16T07:00:00Z,active,,membership_transactions,81650,memberships,2918,,membership_instance_events,10656,membership_instance_events,9677,child_product_memberships,15785,locations,48750,users,40110
membership_instances,4811,,,,,82266,"2024-08-01 06:59:59+00:00","2024-07-25 07:00:00+00:00",79540,"2024-07-25 06:59:59+00:00","2024-07-18 07:00:01+00:00",bill_on_start,,2024-07-18T07:00:00Z,,,0,,,,0,,,1,"Lakewood/Orange | Gold Package - 3x a Week - 6 Month Contract (Grand Opening)",2024-08-01T06:59:59Z,2024-08-01,2024-07-25,WK,2024-08-01T06:59:59Z,1,2024-07-25T06:59:59Z,2024-07-16T02:35:09.340287Z,,2,USD,,35.00,35.00,,2024-07-18T07:00:00Z,,2024-07-18T07:00:00Z,active,3,membership_transactions,82266,memberships,2985,,membership_instance_events,10889,membership_instance_events,9675,child_product_memberships,15721,locations,48750,users,40614
membership_instances,4810,,,,,79474,"2024-07-29 06:59:59+00:00","2024-07-16 00:15:01+00:00",bill_on_purchase,2024-07-29T06:59:59Z,2024-07-15T07:00:00Z,,,,2024-07-29T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-07-29,2024-07-15,WK,2024-07-29T06:59:59Z,2,2024-07-16T00:15:00Z,2024-07-15T22:35:04.550128Z,0,1,USD,1,20.00,20.00,,,,2024-07-15T07:00:00Z,active,,membership_transactions,79474,memberships,2951,,membership_instance_events,9664,child_product_memberships,15556,locations,48750,users,41247
membership_instances,4809,,,,,79461,"2024-08-25 06:59:59+00:00","2024-07-15 21:48:14.321204+00:00",bill_on_purchase,,2024-07-15T07:00:00Z,,,0,,2024-08-14T07:00:00Z,2024-08-24T07:00:00Z,0,,,4,"Orange | Summer Membership Promo | Gold Package (12 Visits Per Month)",2024-08-25T06:59:59Z,2024-08-25,2024-07-15,MO,2024-08-25T06:59:59Z,1,2024-07-15T21:48:13.321204Z,2024-07-15T21:48:13.321204Z,,1,USD,,139.00,139.00,,,,2024-07-15T07:00:00Z,active,12,membership_transactions,79461,memberships,2985,membership_freezes,537,membership_instance_events,9794,membership_instance_events,9793,membership_instance_events,9792,membership_instance_events,9662,child_product_memberships,15817,locations,48784,users,41245
membership_instances,4808,,,,,79435,,,bill_on_purchase,,,,,,,,,0,,,,"Torrance | 1 Week Unlimited Pass (Kids)",,,,WK,,1,,2024-07-15T20:06:11.460721Z,0,1,USD,1,10.00,10.00,,,,,pending_customer_activation,,membership_transactions,79435,memberships,2952,,membership_instance_events,9658,child_product_memberships,15560,locations,48717,users,41235
membership_instances,4807,,,,,79433,"2024-07-23 06:59:59+00:00","2024-07-17 01:15:01+00:00",bill_on_purchase,2024-07-23T06:59:59Z,2024-07-16T07:00:00Z,,,,2024-07-23T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 1 Week Trial for $10",,2024-07-23,2024-07-16,WK,2024-07-23T06:59:59Z,1,2024-07-17T01:15:00Z,2024-07-15T19:57:19.850707Z,0,1,USD,1,10.00,10.00,,,,2024-07-16T07:00:00Z,done,,,memberships,2951,,membership_instance_events,9657,child_product_memberships,15668,locations,48784,users,41234
membership_instances,4806,,,,,79412,"2024-07-23 06:59:59+00:00","2024-07-17 01:15:01+00:00",bill_on_purchase,2024-07-23T06:59:59Z,2024-07-16T07:00:00Z,,,,2024-07-23T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 1 Week Trial for $10",,2024-07-23,2024-07-16,WK,2024-07-23T06:59:59Z,1,2024-07-17T01:15:00Z,2024-07-15T18:21:18.471133Z,0,1,USD,1,10.00,10.00,,,,2024-07-16T07:00:00Z,done,,,memberships,2951,,membership_instance_events,9654,child_product_memberships,15668,locations,48784,users,41232
membership_instances,4805,,,,,79410,"2024-08-15 06:59:59+00:00","2024-07-15 18:16:58.156386+00:00",bill_on_purchase,,2024-07-15T07:00:00Z,,,0,,,,0,,,9,"Orange | Summer Membership Promo | Gold Package (12 Visits Per Month)",2024-08-15T06:59:59Z,2024-08-15,2024-07-15,MO,2024-08-15T06:59:59Z,1,2024-07-15T18:16:57.156386Z,2024-07-15T18:16:57.156386Z,,1,USD,,139.00,139.00,,,,2024-07-15T07:00:00Z,active,12,membership_transactions,79410,memberships,2985,,membership_instance_events,9653,child_product_memberships,15817,locations,48784,users,41080
membership_instances,4804,,,,,79395,"2024-07-29 06:59:59+00:00","2024-07-16 02:00:01+00:00",bill_on_purchase,2024-07-29T06:59:59Z,2024-07-15T07:00:00Z,,,,2024-07-29T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-07-29,2024-07-15,WK,2024-07-29T06:59:59Z,2,2024-07-16T02:00:00Z,2024-07-15T17:08:27.026216Z,0,1,USD,1,20.00,20.00,,,,2024-07-15T07:00:00Z,active,,membership_transactions,79395,memberships,2951,,membership_instance_events,9651,child_product_memberships,15556,locations,48717,users,41230
membership_instances,4803,,,,,79394,"2024-07-29 06:59:59+00:00","2024-07-16 01:15:01+00:00",bill_on_purchase,2024-07-29T06:59:59Z,2024-07-15T07:00:00Z,,,,2024-07-29T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-07-29,2024-07-15,WK,2024-07-29T06:59:59Z,2,2024-07-16T01:15:00Z,2024-07-15T17:08:23.131089Z,0,1,USD,1,20.00,20.00,,,,2024-07-15T07:00:00Z,active,,membership_transactions,79394,memberships,2951,,membership_instance_events,9650,child_product_memberships,15556,locations,48750,users,41231
membership_instances,4802,,,,,81648,"2024-07-30 06:59:59+00:00","2024-07-23 07:00:00+00:00",79387,"2024-07-23 06:59:59+00:00","2024-07-15 16:41:58.158575+00:00",bill_on_purchase,,2024-07-15T07:00:00Z,,,0,,,,0,,,,"Lakewood/Orange | VIP Unlimited - 6 Month Contract (Grand Opening)",2024-07-30T06:59:59Z,2024-07-30,2024-07-23,WK,2024-07-30T06:59:59Z,1,2024-07-23T06:59:59Z,2024-07-15T16:41:57.158575Z,,2,USD,,35.00,35.00,,,,2024-07-15T07:00:00Z,active,,membership_transactions,81648,memberships,2984,,membership_instance_events,10651,membership_instance_events,9649,membership_instance_events,9648,child_product_memberships,15725,locations,48784,users,41093
membership_instances,4801,,,,,79382,"2024-07-29 06:59:59+00:00","2024-07-15 16:38:19.424241+00:00",bill_on_purchase,,2024-07-15T07:00:00Z,,,0,,,,0,,,,"Lakewood/Orange | VIP Unlimited - 6 Month Contract (Grand Opening)",2024-07-29T06:59:59Z,2024-07-29,2024-07-15,WK,2024-07-29T06:59:59Z,1,2024-07-15T16:38:18.424241Z,2024-07-15T16:38:18.424241Z,,1,USD,,35.00,35.00,,,,2024-07-15T07:00:00Z,active,,membership_transactions,79382,memberships,2984,,membership_instance_events,9647,membership_instance_events,9646,membership_instance_events,9645,child_product_memberships,15725,locations,48784,users,41095
membership_instances,4800,,,,,79348,"2024-07-29 06:59:59+00:00","2024-07-16 01:15:01+00:00",bill_on_purchase,2024-07-29T06:59:59Z,2024-07-15T07:00:00Z,,,,2024-07-29T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-07-29,2024-07-15,WK,2024-07-29T06:59:59Z,2,2024-07-16T01:15:00Z,2024-07-15T14:15:05.164229Z,0,1,USD,1,20.00,20.00,,,,2024-07-15T07:00:00Z,active,,membership_transactions,79348,memberships,2951,,membership_instance_events,9637,child_product_memberships,15556,locations,48750,users,41229
membership_instances,4799,,,,,79189,"2024-07-18 19:48:29.573202+00:00","2024-07-18 19:48:30.573202+00:00",bill_on_purchase,2024-07-19T06:59:59Z,2024-07-18T07:00:00Z,2024-07-18T19:48:29.573202Z,upgrade,,2024-07-19T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-07-18,2024-07-18,WK,2024-07-18T19:48:29.573202Z,2,2024-07-18T19:48:29.573202Z,2024-07-15T05:20:25.045518Z,0,1,USD,1,20.00,20.00,,,,2024-07-18T07:00:00Z,terminated,,,memberships,2951,,membership_instance_events,10054,membership_instance_events,9516,child_product_memberships,15556,locations,48717,users,41227
membership_instances,4798,,,,,79085,"2024-07-18 19:49:01.047719+00:00","2024-07-18 19:49:02.047719+00:00",bill_on_purchase,2024-07-19T06:59:59Z,2024-07-18T07:00:00Z,2024-07-18T19:49:01.047719Z,upgrade,,2024-07-19T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-07-18,2024-07-18,WK,2024-07-18T19:49:01.047719Z,2,2024-07-18T19:49:01.047719Z,2024-07-14T21:41:37.226232Z,0,1,USD,1,20.00,20.00,,,,2024-07-18T07:00:00Z,terminated,,,memberships,2951,,membership_instance_events,10055,membership_instance_events,9515,child_product_memberships,15556,locations,48717,users,41223
membership_instances,4797,,,,,83144,"2024-08-04 06:59:59+00:00","2024-07-28 07:00:00+00:00",81050,"2024-07-28 06:59:59+00:00","2024-07-21 07:00:00+00:00",78919,"2024-07-21 06:59:59+00:00","2024-07-14 03:28:17.393646+00:00",bill_on_purchase,,2024-07-13T07:00:00Z,,,0,,,,0,,,3,"Lakewood/Orange | Gold Package - 3x a Week - 6 Month Contract (Grand Opening)",2024-08-04T06:59:59Z,2024-08-04,2024-07-28,WK,2024-08-04T06:59:59Z,1,2024-07-28T06:59:59Z,2024-07-14T03:28:16.393646Z,,3,USD,,35.00,35.00,,,,2024-07-13T07:00:00Z,active,3,membership_transactions,83144,memberships,2985,,membership_instance_events,11319,membership_instance_events,10405,membership_instance_events,9402,child_product_memberships,15721,locations,48784,users,41104
membership_instances,4796,,,,,78731,"2024-07-27 06:59:59+00:00","2024-07-13 17:15:01+00:00",bill_on_purchase,2024-07-27T06:59:59Z,2024-07-13T07:00:00Z,,,,2024-07-27T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 2 Week Unlimited Pass",,2024-07-27,2024-07-13,WK,2024-07-27T06:59:59Z,2,2024-07-13T17:15:00Z,2024-07-13T09:21:06.620825Z,0,1,USD,1,20.00,20.00,,,,2024-07-13T07:00:00Z,done,,,memberships,2951,,membership_instance_events,9319,child_product_memberships,15556,locations,48717,users,41221
membership_instances,4795,,,,,78669,"2024-07-20 06:59:59+00:00","2024-07-13 15:00:01+00:00",bill_on_purchase,2024-07-20T06:59:59Z,2024-07-13T07:00:00Z,,,,2024-07-20T06:59:59Z,,,0,,,,"Torrance/Lakewood/Orange | 1 Week Trial for $10",,2024-07-20,2024-07-13,WK,2024-07-20T06:59:59Z,1,2024-07-13T15:00:00Z,2024-07-13T01:50:47.882731Z,0,1,USD,1,10.00,10.00,,,,2024-07-13T07:00:00Z,done,,,memberships,2951,,membership_instance_events,9294,child_product_memberships,15668,locations,48784,users,41220
